customerID,tenure,MonthlyCharges,churn_risk
2332-TODQS,48,25.05,0.051776268929800875
9278-VZKCD,52,109.1,0.28586436157420536
8008-OTEZX,35,19.65,0.04179971433255715
2773-OVBPK,67,111.3,0.1514553840903276
5999-LCXAO,1,29.9,0.516522565570489
5206-XZZQI,53,80.6,0.16747678241070907
4803-LBYPN,34,20.8,0.040643684305866484
5759-RCVCB,3,35.2,0.46033091850205315
6372-RFVNS,1,78.8,0.8361073442433942
2139-FQHLM,19,89.95,0.3607369339276778
8261-GWDBQ,60,116.05,0.1616834256147548
1093-YSWCA,11,19.55,0.11065148800873664
8938-UMKPI,47,106.4,0.3013031298739501
0991-BRRFB,18,49.4,0.19723034083452798
3882-IYOIJ,60,115.25,0.1610681118843368
8749-TZYEC,72,24.8,0.019874546987247787
1755-FZQEC,39,19.9,0.04262247879820264
3115-JPJDD,59,81.25,0.10443989734862219
5600-KTXFM,2,69.95,0.6074522119930752
3871-IKPYH,1,69.1,0.8389726783650846
6319-IEJWJ,20,90.2,0.34510692491443373
9025-AOMKI,6,93.55,0.6594802895400323
6339-TBELP,71,86.4,0.05979273081884566
7964-YESJC,24,66.3,0.16113236474761217
6173-GOLSU,67,94.65,0.1673906256741472
5275-SQEIZ,1,80.85,0.8329817355120699
7716-YTYHG,48,82.05,0.18011537487094467
9938-ZREHM,37,72.1,0.23081934968660156
7950-XWOVN,11,34.7,0.21221118800446362
4390-KYULV,3,20.55,0.19643614458924738
4647-MUZON,18,95.95,0.41287297927466715
9702-AIUJO,50,44.8,0.1285115612520311
8849-PRIQJ,67,109.4,0.16002016873384847
8851-RAGOV,25,71.05,0.25608928075285187
1304-NECVQ,2,78.55,0.6737466696913078
5396-IZEPB,9,19.7,0.12538726157114105
1729-VLAZJ,10,40.25,0.23331558282086656
8285-ABVLB,70,19.85,0.01976413455467011
0701-TJSEF,9,68.25,0.2681320944661439
5712-VBOXD,4,20.15,0.16159537000031265
6629-LADHQ,2,50.95,0.48323034548150284
8945-GRKHX,1,78.65,0.8361073442433942
1559-DTODC,19,25.15,0.06849643285273924
4797-MIWUM,7,20.25,0.10946968214347151
6959-UWKHF,1,42.9,0.5460118855791617
8720-RQSBJ,1,44.0,0.5407868855532955
4537-CIBHB,9,20.25,0.12019702993708231
3815-SLMEF,3,34.25,0.4448627939132856
5154-VEKBL,9,58.5,0.2361918249176737
4324-AHJKS,5,55.8,0.3187503090883771
4355-CVPVS,56,88.9,0.1399914939799939
4495-LHSSK,18,57.65,0.18794165257698978
5655-JSMZM,49,96.2,0.29050113863022864
5915-ANOEI,70,79.15,0.07693402838107558
9861-PDSZP,72,108.05,0.10465929753567911
4505-EXZHB,6,74.4,0.5494799447419256
7225-CBZPL,17,94.8,0.4436656408445373
6704-UTUKK,29,45.9,0.14109602306187968
4587-VVTOX,6,105.3,0.6873050452640541
2019-HDCZY,63,102.6,0.19721974907758508
4652-NNHNY,16,73.85,0.41551002727716385
8788-DOXSU,59,61.35,0.0717892588924078
7404-JLKQG,3,57.55,0.4598003486719602
7421-ZLUPA,8,29.25,0.20650294990868562
8972-HJWNV,7,84.55,0.6229724439889925
3274-NSDWE,68,19.6,0.01859112157941786
2632-IVXVF,68,111.75,0.14900883957839284
3692-JHONH,52,106.5,0.3051927686188081
8915-NNTRC,72,107.7,0.10662231767932762
5914-GXMDA,32,19.3,0.041754363705157956
7463-IFMQU,72,20.05,0.014454767401895883
2920-RNCEZ,1,69.95,0.8011903124071604
2541-YGPKE,42,63.7,0.15276094674508636
8515-OCTJS,25,24.75,0.10139182504306143
5382-TEMLV,45,50.9,0.13636643827517167
3441-CGZJH,43,60.4,0.1485912223439268
9592-ERDKV,37,79.25,0.2640894887300428
2860-RANUS,20,85.8,0.34589204888137587
5261-QSHQM,4,24.45,0.3292144031091217
4778-IZARL,63,110.1,0.16280238399378116
0432-CAJZV,3,90.7,0.6346865751215275
7008-LZVOZ,66,25.3,0.02364949322148013
8868-WOZGU,28,105.7,0.3791183237436347
1200-TUZHR,8,85.2,0.6086103418234825
9365-CSLBQ,71,24.35,0.01961462356762908
1334-FJSVR,1,24.25,0.47876443651849987
5884-FBCTL,72,25.1,0.02108386132790235
7130-CTCUS,16,54.55,0.21987875472959983
6242-FEGFD,66,96.6,0.17679631892532688
7625-XCQRH,11,76.5,0.488155253438196
6194-HBGQN,51,81.15,0.16703027265634354
7634-WSWDB,8,38.5,0.2486767784145573
6986-IXNDM,14,92.9,0.5249875213497042
1731-TVIUK,4,93.5,0.6873544881993721
2987-BJXIK,70,84.7,0.07575523434071009
9769-TSBZE,70,66.0,0.05978780564319211
0406-BPDVR,54,101.5,0.30082174321590466
0618-XWMSS,28,74.9,0.28297501249789164
1395-WSWXR,24,20.75,0.04316712416044265
6023-GSSXW,69,61.45,0.04835705005169223
6752-APNJL,42,54.5,0.15261226284478976
5276-KQWHG,2,69.6,0.5950575660891225
0420-HLGXF,39,99.75,0.32891230129526144
7446-KQISO,45,109.75,0.287712768471393
9823-EALYC,72,80.85,0.06281929660372765
0582-AVCLN,38,20.3,0.04091383370185432
5803-NQJZO,72,67.8,0.05025836328367391
2565-JSLRY,1,24.05,0.47518049491266046
2607-DHDAK,72,19.8,0.015986441027459764
1073-XXCZD,55,25.7,0.05045206994283826
0743-HRVFF,51,56.15,0.12328065572398428
4006-HKYHO,63,86.7,0.08521724751548002
3727-JEZTU,1,20.4,0.3524915507327971
8143-ETQTI,23,19.65,0.04428339528790712
6689-KXGBO,1,50.55,0.5712536711283379
9667-TKTVZ,2,54.35,0.48208790278173125
3657-COGMW,52,108.1,0.2785483805351953
8570-KLJYJ,36,54.45,0.14420998662944376
7754-IXRMC,1,45.35,0.5646138388540226
9473-CBZOP,28,59.0,0.14819343596293458
2969-WGHQO,7,69.45,0.3654634787409093
6615-NGGZJ,14,100.55,0.5754743788073463
4334-HOWRP,72,64.95,0.04776754037200101
4255-DDUOU,1,20.5,0.3963619675753843
5863-OOKCL,10,18.85,0.11743861307417003
1686-STUHN,42,19.8,0.04766173051695934
1329-VHWNP,7,25.05,0.1420299947030077
2984-MIIZL,4,74.8,0.618232890195559
0266-GMEAO,72,114.3,0.0840555915112169
5590-YRFJT,20,24.45,0.06980770287065768
5574-NXZIU,63,109.2,0.15895806937487414
0019-GFNTW,56,45.05,0.12014991447221605
4256-ZWTZI,5,51.0,0.3363643645623693
8309-PPCED,72,110.45,0.08606087217923825
4098-NAUKP,68,84.65,0.08805987731956597
5196-WPYOW,67,60.05,0.05075682370411263
4608-LCIMN,8,44.65,0.22851438116757897
1485-YDHMM,52,93.25,0.16872233791282873
4054-CUMIA,18,20.25,0.07683307182854782
0603-TPMIB,59,25.45,0.0387677631211087
2525-GVKQU,60,20.6,0.03306128297122268
8161-QYMTT,7,94.1,0.6654128140944172
9581-GVBXT,59,34.8,0.09619291772632847
5862-BRIXZ,46,60.75,0.1324361953791696
5404-GGUKR,5,51.35,0.34083485544863396
3308-JSGML,59,64.05,0.06944349817164709
2126-GSEGL,70,84.8,0.07587093682004893
3677-TNKIO,14,71.0,0.39509652592949707
0440-QEXBZ,44,50.15,0.1378545335132669
2434-EEVDB,64,94.6,0.16433570166272876
6762-QVYJO,58,59.75,0.07701611890810281
6199-IWKGC,46,100.25,0.319221014863746
2675-DHUTR,58,98.9,0.24751293376709974
8152-VETUR,72,97.7,0.11668912199775275
9667-EQRXU,30,40.3,0.1594886935448991
7446-YPODE,11,60.25,0.20843799974301228
9522-BNTHX,34,56.25,0.14075484947538972
4676-WLUHT,54,46.2,0.1294884212167849
3329-WDIOK,3,50.6,0.4851697381918217
7980-MHFLQ,72,24.9,0.01986179374453655
2873-ZLIWT,40,84.85,0.260800428200267
3415-TAILE,2,65.7,0.4870058665249056
0757-WCUUZ,54,63.35,0.10682668356848403
1629-DQQVB,14,50.1,0.2056821527629298
1915-IOFGU,1,70.5,0.7793834231278283
3045-XETSH,10,94.85,0.6464334514871902
0374-AACSZ,1,50.15,0.5294048844419006
7239-HZZCX,1,19.75,0.34091435047411117
4872-VXRIL,56,64.65,0.09181130930139672
9140-CZQZZ,68,79.6,0.08365974934715587
3423-HHXAO,14,19.5,0.08812496122207998
9938-TKDGL,68,99.55,0.17324806057691564
0531-ZZJWQ,55,74.0,0.15333368979012238
6537-QLGEX,16,38.9,0.2061264153013098
2688-BHGOG,9,79.55,0.5364835852239441
7683-CBDKJ,14,65.45,0.24488554495451717
0946-CLJTI,58,98.7,0.24106153585592233
3160-TYXLT,53,46.3,0.12947683483382277
1325-USMEC,70,99.35,0.15955040710641932
0916-QOFDP,14,95.8,0.5494673132165258
0628-CNQRM,22,67.5,0.19578538084824412
5606-AMZBO,10,78.15,0.5216374862683025
6199-IPCAO,29,26.1,0.0746116297937493
7665-TOALD,1,69.6,0.8467111968755502
0112-QWPNC,49,84.35,0.19365549025480483
0324-BRPCJ,68,100.2,0.17954926584768713
2777-PHDEI,1,78.05,0.8361073442433942
5640-CAXOA,30,40.35,0.15317121051386237
2235-EZAIK,72,79.2,0.06343173314475972
3847-BAERP,10,20.9,0.12631097079266426
1196-AMORA,7,73.6,0.5302018075207013
4282-YMKNA,9,74.75,0.5256618669688459
1453-RZFON,1,49.9,0.5238633016115853
8263-OKETD,20,68.9,0.19432009543270815
0670-KDOMA,1,20.25,0.38409499310910666
2476-YGEFM,29,76.0,0.2821416334166319
8687-BAFGU,1,74.0,0.7775183437627489
0641-EVBOJ,3,82.3,0.624812658806184
0829-XXPLX,20,89.4,0.3399834955313568
9974-JFBHQ,64,99.15,0.18284551510369518
5356-RHIPP,1,20.2,0.4178803967771662
6624-JDRDS,6,29.45,0.2282441759462274
0608-JDVEC,50,19.8,0.03989293926705383
9780-FKVVF,6,59.15,0.2522926232919656
1919-RTPQD,7,44.75,0.24884475538938655
5214-NLTIT,72,90.8,0.05437074326390147
3345-PBBFH,8,49.55,0.23090577125039333
5055-BRMNE,67,106.7,0.1775447007944956
9189-JWSHV,24,93.55,0.35787518829725357
2190-PHBHR,72,94.45,0.10712506278402634
2650-GYRYL,33,19.45,0.04036795285771526
0746-JTRFU,2,25.05,0.4538510953913582
5208-FVQKB,70,67.95,0.0552631309653596
7184-LRUUR,22,65.25,0.17566677081910814
6627-CFOSN,59,99.45,0.23050756551580823
3982-JGSFD,36,20.35,0.04133420323412217
1574-DYCWE,51,19.95,0.03951937604866303
7247-XOZPB,53,77.4,0.1591846043458281
2466-FCCPT,20,19.7,0.053589279915178756
6211-WWLTF,63,99.7,0.18752114439038592
4826-TZEVA,40,74.8,0.2539232176318397
6016-NXBNJ,35,19.15,0.04057551570136992
9138-EFSMO,26,78.95,0.2932154921334783
0576-WNXXC,27,95.55,0.3823794900921012
4632-XJMEX,53,62.85,0.10559844796187004
8910-LEDAG,34,71.55,0.23629576487855508
3452-GWUIN,19,94.95,0.39820153100147626
2716-GFZOR,43,86.1,0.22836491702032893
3724-UCSHY,6,19.55,0.12823087126547356
8626-XHBIE,56,24.8,0.04277843584586764
4628-CTTLA,57,39.3,0.11464310691375998
3192-LNKRK,34,84.05,0.2912631863914515
4439-YRNVD,10,36.25,0.22521824876927263
2876-VBBBL,1,20.25,0.38409499310910666
6834-NXDCA,13,23.9,0.12946987753281589
2208-UGTGR,56,98.6,0.2585056843932119
3005-TYFRD,55,103.65,0.2936087030315006
8670-MEFCP,36,92.9,0.25699189396484423
3079-BCHLN,47,19.9,0.040359348039882885
7777-UNYHB,12,20.1,0.092616423598348
5597-GLBUC,1,85.45,0.8269172629803461
7278-CKDNC,24,80.5,0.304447009730551
2748-MYRVK,63,99.9,0.1932617597690266
8450-UYIBU,35,39.85,0.13468512988788778
2969-VAPYH,67,60.5,0.05196110062195799
4822-YCXMX,25,84.8,0.3249972630477096
7181-OQCUT,21,103.85,0.40262041968774903
8474-UMLNT,13,67.8,0.23831431670814152
9821-POOTN,35,75.2,0.265992660945559
3836-FZSDJ,71,24.85,0.020536485761280785
9142-XMYJH,29,19.35,0.04741593477943243
6559-ILWKJ,71,49.35,0.056248678151811775
0187-QSXOE,7,89.0,0.620317137072134
7733-UDMTP,57,55.0,0.09712212649641248
2649-HWLYB,65,76.15,0.0827221640932542
5214-CHIWJ,27,20.3,0.043246391563439505
4229-CZMLL,6,74.9,0.5575294894605906
6904-JLBGY,72,117.35,0.07849079197177966
2465-BLLEU,1,19.75,0.34091435047411117
1685-VAYJF,11,45.2,0.22032821712049533
8874-EJNSR,39,25.2,0.06081596569281796
6917-YACBP,59,89.75,0.11147706947841346
5049-MUBWG,26,75.0,0.2857664806957916
4223-WOZCM,2,49.95,0.48206523751699415
0769-MURVM,72,65.7,0.04599181431163299
9253-VIFJQ,65,67.05,0.05317417634257381
7030-FZTFM,72,110.9,0.08606087217923825
9741-YLNTD,6,87.95,0.6236795334007337
5917-RYRMG,32,19.8,0.04025163693039305
5120-ZBLAI,50,75.7,0.1617608496322605
1194-BHJYC,61,62.15,0.054437166854738185
3663-MITLP,15,101.25,0.5158508647253549
0906-QVPMS,72,115.15,0.07795028096969096
9025-ZRPVR,9,18.95,0.16294465383078266
1905-OEILC,1,19.5,0.31402406876880695
7858-GTZSP,12,86.55,0.575785414668347
3285-UCQVC,37,28.6,0.18568579264059845
6248-BSHKG,61,20.4,0.021909186952054124
4685-TFLLS,18,19.8,0.06925841571006026
3470-BTGQO,21,45.65,0.1815268430180569
1209-VFFOC,68,56.4,0.05204880236280421
8224-DWCKX,12,73.3,0.4363298206158477
5482-PLVPE,2,24.35,0.3529240048361934
4553-DVPZG,62,101.35,0.19702408752976652
4902-OHLSK,29,98.65,0.37243125175411274
6917-IAYHD,1,33.6,0.5342942266316981
0495-ZBNGW,5,79.9,0.6242167676510504
8620-RJPZN,1,20.7,0.37021134089032254
7572-KPVKK,62,104.05,0.1808655459571914
2642-MAWLJ,36,20.25,0.042401211370552534
2357-COQEK,28,103.3,0.38305268052394903
7103-ZGVNT,69,73.7,0.07923579317942829
3737-GCSPV,11,96.2,0.6267620266224635
2027-WKXMW,63,108.75,0.16942405012371
7137-NAXML,23,20.15,0.05262039970250074
2428-ZMCTB,10,19.75,0.10932947186264454
2961-VNFKL,71,25.95,0.021579109684192518
1768-HNVGJ,45,70.05,0.17334175694749918
6963-KQYQB,70,24.05,0.025417881191253516
5934-RMPOV,22,84.75,0.3310370636401762
1207-BLKSA,52,23.05,0.04668311653952932
4088-YLDSU,55,104.15,0.2936087030315006
8316-BBQAY,65,59.95,0.05569757663297439
1166-PQLGG,72,19.55,0.01775415383064568
3146-JTQHR,10,19.6,0.11691158549307175
4291-YZODP,7,20.05,0.11088715299702781
4395-PZMSN,5,85.55,0.6345088564415039
6427-FEFIG,24,78.6,0.2998043777969197
0017-IUDMW,72,116.8,0.07935784399490105
8706-HRADD,21,43.55,0.18548129278222622
9955-QOPOY,69,60.8,0.04835705005169223
4385-ZKVNW,44,54.9,0.1376161877971233
5446-DKWYW,61,65.2,0.052180864010446505
2034-CGRHZ,24,102.95,0.40724382212071214
5797-APWZC,1,90.6,0.8112102381006548
3683-QKIUE,6,50.8,0.293734455324607
4228-ZGYUW,4,90.05,0.6591830151310707
9031-ZVQPT,72,108.2,0.09739416226604215
2990-IAJSV,72,92.0,0.05373053521160462
8107-KNCIM,14,75.1,0.43936197928809295
9027-YFHQJ,7,25.05,0.14085530388490727
5176-LDKUH,48,75.15,0.1655944024163021
4644-OBGFZ,55,19.5,0.03955348023353637
7926-IJOOU,1,19.3,0.3186111991165115
6480-YAGIY,45,112.2,0.2814701599941568
4029-HPFVY,3,70.3,0.5672476946644178
7602-DBTOU,71,19.6,0.016894678083687
5345-BMKWB,8,20.25,0.10941447899116011
3519-ZKXGG,3,75.85,0.6163891150923704
5457-COLHT,69,80.65,0.08101382757300772
6416-TVAIH,1,68.5,0.762349927952173
5451-YHYPW,72,115.75,0.07795028096969096
5108-ADXWO,11,73.5,0.4620176378912583
7998-WNZEM,71,80.6,0.06488143175292053
3066-RRJIO,1,69.95,0.8011903124071604
4664-NJCMS,33,59.55,0.1564957624344021
0307-BCOPK,16,19.05,0.09382541995202026
7629-WFGLW,56,95.65,0.25409373637475213
2542-HYGIQ,1,19.95,0.4099398424288632
6715-OFDBP,5,70.05,0.561646383668501
5016-LIPDW,57,19.4,0.047184277846393334
6481-LXPWL,56,36.1,0.10766663489957679
1567-DSCIC,8,94.0,0.6363055142716312
2150-UWTFY,22,61.15,0.16257424110489083
6124-ACRHJ,1,19.75,0.34091435047411117
9362-MWODR,40,64.1,0.1598158426144426
9975-GPKZU,46,19.75,0.042920812420923896
9625-RZFUK,63,19.7,0.01840194577631308
5153-LXKDT,68,110.2,0.14900883957839284
5161-UBZXI,69,106.35,0.16772673591836867
1020-JPQOW,56,90.55,0.13935494630731998
7919-ZODZZ,10,65.9,0.21969863891772157
0565-JUPYD,63,104.5,0.17878001062738125
6867-ACCZI,24,52.5,0.16206786245263805
5939-XAIXZ,19,56.1,0.17416444215803192
9054-FOWNV,22,88.75,0.33484179657614827
2683-BPJSO,29,84.45,0.3206797996368588
2157-MXBJS,13,75.3,0.4579825672230534
8207-VVMYB,70,26.0,0.028374945526164153
9732-EQMWY,49,99.4,0.29868754067017445
9360-AHGNL,43,109.55,0.3384841082223759
1087-UDSIH,3,19.6,0.2090703308072624
5269-NRGDP,42,73.15,0.2188747420518041
6195-MELTI,57,54.65,0.09541538291551145
5485-WUYWF,2,66.4,0.5836412776511434
2121-JAFOM,72,115.55,0.07795028096969096
8818-DOPVL,46,104.45,0.3125475549569819
2632-UCGVD,66,100.05,0.18356685779516366
5445-PZWGX,62,102.0,0.19465245568417422
1227-UDMZR,72,91.15,0.052698971001346254
5198-HQAEN,35,89.7,0.26975776563237375
9170-CCKOU,17,90.2,0.42973261537730534
2167-FQSTQ,72,92.4,0.05373053521160462
2819-GWENI,28,19.9,0.04147051651619785
1043-YCUTE,56,25.15,0.04582095742120262
3814-MLAXC,31,79.85,0.2869644260011522
3572-UUHRS,45,18.85,0.04431292704959579
2692-PFYTJ,1,25.75,0.4906763379586961
1226-UDFZR,2,49.6,0.4889156337977163
5955-EPOAZ,6,20.95,0.17032682592721834
6821-JPCDC,48,97.05,0.287462482102979
8815-LMFLX,25,25.4,0.06741676457152337
9135-HSWOC,64,19.7,0.01840194577631308
8582-KRHPJ,50,35.0,0.11828357358388038
5811-IWXYM,52,101.25,0.29848678631380726
7044-YAACC,4,70.2,0.5607020743919094
8189-XRIKE,32,90.95,0.3000011560506277
1506-YJTYT,45,73.85,0.1708653975284524
4123-DVHPH,9,88.05,0.5921598706282327
6425-YQLLO,66,105.95,0.18317121736735362
5442-UTCVD,3,91.85,0.6615519625567906
2228-BZDEE,54,20.1,0.045044174812151797
7734-DBOAI,1,40.1,0.5501768755187996
2789-CZANW,64,110.3,0.1571737986393487
2091-RFFBA,31,73.9,0.27513497407885323
2114-MGINA,14,89.8,0.5521204771950053
7596-LDUXP,12,85.15,0.5297689052148771
3740-RLMVT,67,60.95,0.0500457068685754
4489-SNOJF,35,72.25,0.23521585239890647
2192-OZITF,45,73.55,0.1628832062331527
5651-CPDND,10,46.0,0.22590936694248037
2186-QZEYA,29,58.55,0.15188903300362766
1131-ALZWV,24,24.6,0.06095596793784458
7729-XBTWX,66,19.75,0.018921097927933922
9134-WYRVP,51,86.35,0.17709843877096795
3284-SVCRO,45,25.5,0.05782862074440082
9732-OUYRN,49,19.0,0.041273853099730015
0559-CKHUS,29,19.55,0.04475591131502386
2931-SVLTV,40,110.1,0.3136178267023324
6899-PPEEA,37,96.55,0.325533400273595
7504-UWHNB,25,69.75,0.22385544779746872
2582-FFFZR,22,50.6,0.181451848464648
8908-NMQTX,72,65.6,0.04599181431163299
2187-LZGPL,7,40.1,0.2645640396340389
1431-AIDJQ,33,82.1,0.28669341151348765
6288-LBEAR,23,79.1,0.3045766940751807
4597-NUCQV,24,101.25,0.4031131460894982
9019-QVLZD,1,79.55,0.8361073442433942
8413-YNHNV,69,90.65,0.07696760456496886
5808-TOTXO,3,20.55,0.19326779671651853
4369-NYSCF,56,75.75,0.13793791108252973
6333-YDVLT,65,110.0,0.1546445116501908
5324-KTGCG,71,20.85,0.017533420046170207
5599-HVLTW,14,80.35,0.46496245793497165
7394-LWLYN,2,70.15,0.5848719061032166
3707-LRWZD,32,84.05,0.30925536801218756
6873-UDNLD,40,67.45,0.15580472594753045
2700-LUEVA,1,20.75,0.37021134089032254
1455-ESIQH,1,89.1,0.8230506981121297
0958-YHXGP,7,69.9,0.41785695236774345
1101-SSWAG,15,51.1,0.20658348903187773
2979-SXESE,17,94.4,0.4352486259332018
4013-TLDHQ,19,78.25,0.34132862086103194
5743-KHMNA,71,25.55,0.022076123365956716
4194-FJARJ,54,60.0,0.11020400697974937
5325-UWTWJ,31,90.55,0.30622928397880517
3969-GYXEL,11,76.4,0.488155253438196
9208-OLGAQ,18,84.95,0.37526672062053656
3244-CQPHU,72,110.1,0.08859958313784805
2674-MLXMN,71,99.65,0.13176538205417443
9708-HPXWZ,5,45.4,0.39398272847774357
6992-TKNYO,38,69.0,0.17572166857116578
4468-YDOVK,5,48.65,0.3559934299002163
3754-DXMRT,2,44.15,0.5237799522561307
5792-JALQC,52,59.85,0.11204545476850075
7130-VTEWQ,8,75.75,0.5469722428631429
2200-DSAAL,68,80.65,0.08365974934715587
4302-ZYFEL,69,20.55,0.016334492315341922
9351-LZYGF,42,66.4,0.1522544039975948
4366-CTOUZ,50,100.2,0.3013130238502544
6121-VZNQB,1,19.1,0.27720142934732306
7903-CMPEY,1,80.3,0.8359766759905556
1518-OMDIK,33,44.55,0.14624819928562113
6671-NGWON,7,20.35,0.1109130669919705
0595-ITUDF,64,91.8,0.08173311024590485
6996-KNSML,1,74.9,0.8023487931415552
1955-IBMMB,59,20.2,0.030264124851037074
0096-BXERS,6,50.35,0.27391667731930536
3806-YAZOV,3,18.8,0.19885568533047465
7998-ZLXWN,15,20.45,0.09627912345780758
6253-WRFHY,13,64.75,0.22361394569099186
9133-AYJZG,23,98.7,0.398412988553904
2675-OTVVJ,31,89.45,0.3058207325293278
8680-CGLTP,29,58.75,0.14911223189620929
8430-TWCBX,49,20.7,0.03856729899286482
5018-GWURO,56,85.6,0.14190884372579746
6741-QRLUP,63,80.3,0.08004577855582001
4737-HOBAX,63,79.8,0.08004577855582001
0537-QYZZN,24,79.85,0.29912304124376804
3340-QBBFM,36,54.1,0.14720126613422788
1704-NRWYE,9,80.85,0.5616913229721183
2592-SEIFQ,3,24.75,0.4260140632978422
8200-KLNYW,21,80.9,0.3132142854688813
3372-CDXFJ,13,24.5,0.11819490138216722
4781-ZXYGU,1,20.15,0.4232716310740887
7632-YUTXB,25,20.05,0.042391495988735935
2718-YSKCS,71,19.6,0.016894678083687
9896-UYMIE,66,114.3,0.15008325648226864
0853-NWIFK,45,100.3,0.3032317340587034
8212-CRQXP,22,80.0,0.30793160939542585
6980-CDGFC,67,20.85,0.01953527106240337
7691-XVTZH,68,89.95,0.08263723128705996
2520-SGTTA,0,20.0,0.09526987313846773
7481-ATQQS,49,90.85,0.1986515630815461
2277-VWCNI,4,48.75,0.4569526581198023
1088-CNNKB,63,80.0,0.08004577855582001
8642-GVWRF,2,79.7,0.687136749547046
1930-BZLHI,21,20.35,0.049480039082102314
3400-ESFUW,55,57.55,0.11815543156753906
5868-YTYKS,1,20.25,0.38409499310910666
3525-DVKFN,17,19.4,0.08495003956246207
1482-OXZSY,30,100.4,0.37217369753259893
0377-JBKKT,22,57.95,0.16517016423523434
5778-BVOFB,9,59.5,0.23724332417812818
3373-YZZYM,1,19.2,0.2640878972372313
2057-ZBLPD,21,86.5,0.3360091430573338
0228-MAUWC,19,59.55,0.18944075348492395
5502-RLUYV,69,103.95,0.17008986534471174
0023-HGHWL,1,25.1,0.5419323380198225
7663-YJHSN,72,103.95,0.11899397871350774
4915-BFSXL,70,68.95,0.06448487668635634
3086-RUCRN,66,103.1,0.17950877665302226
5215-LNLDJ,7,24.7,0.14048005857815385
7576-JMYWV,46,110.2,0.29203387499257993
9039-RBEEE,39,48.95,0.1536109207923748
0257-KXZGU,32,62.45,0.15915330115469697
1307-ATKGB,24,89.55,0.3293052845462452
8417-FMLZI,6,83.55,0.6154493521454562
3714-XPXBW,37,78.9,0.26816990785200173
1850-AKQEP,8,20.35,0.11422107832672397
2824-DXNKN,72,71.45,0.05892305628395901
5227-JSCFE,71,46.35,0.0636534658395988
0848-ZGQIJ,16,94.65,0.4877843319048554
3621-CHYVB,57,49.9,0.10939558589913032
8042-RNLKO,66,25.45,0.023302958568014787
1792-UXAFY,17,89.15,0.4300695332663521
5372-FBKBN,21,20.75,0.049757039071247275
0420-TXVSG,66,66.1,0.051180680686244706
6217-TOWGS,17,75.4,0.36421198097729146
0515-YPMCW,1,70.45,0.7793834231278283
0378-XSZPU,58,60.3,0.07848596258455852
1045-LTCYT,8,21.05,0.14037206232499044
1544-JJMYL,27,69.35,0.1960525380209857
4636-JGAAI,34,88.85,0.29147831034538596
6874-SGLHU,30,97.0,0.3662721343448661
5951-AOFIH,33,66.4,0.16232930901937515
4729-XKASR,1,24.75,0.5223824251557754
3059-NGMXB,14,69.2,0.30511776703099275
8652-YHIYU,16,79.5,0.42459147257122803
5278-PNYOX,49,100.65,0.3072823160514705
5449-FIBXJ,19,103.3,0.4139561042305406
3486-HOOGQ,70,79.7,0.07825148958008053
5061-PBXFW,32,61.4,0.15138816944251815
8630-FJLIB,18,69.8,0.2374340419408008
3891-NLXJB,37,40.55,0.13286784939652388
4749-OJKQU,4,75.65,0.6203212302371132
0577-WHMEV,16,90.7,0.4625044556539624
5453-AXEPF,17,80.5,0.370830620596995
3639-XJHKQ,19,60.6,0.168806638622623
3716-LRGXK,60,101.15,0.20118541914818208
2263-SFSQZ,51,24.95,0.04730979366380723
9950-MTGYX,28,20.3,0.040611871853977
3397-AVTKU,43,60.0,0.1485912223439268
4825-FUREZ,42,20.25,0.04787093299476072
9837-BMCLM,3,78.5,0.615062020618217
2672-OJQZP,1,44.75,0.5484656094671845
0137-UDEUO,3,19.85,0.24170561548435032
3134-DSHVC,63,98.0,0.17805875093285578
6161-UUUTA,3,79.9,0.6161582078239933
7821-DPRQE,68,107.7,0.1646857001316507
6543-XRMYR,30,99.7,0.375041364757491
2001-EWBQU,60,104.7,0.20905817531133158
4925-LMHOK,15,58.6,0.24556346708596205
1608-GMEWB,45,93.9,0.2651100649753109
6695-AMZUF,70,86.45,0.074959658715603
1455-UGQVH,10,98.5,0.6817537172987653
8410-BGQXN,4,19.4,0.16122385644027046
8280-MQRQN,1,50.45,0.5712536711283379
1619-YWUBB,68,24.95,0.021392806175539042
7611-YKYTC,22,75.0,0.30395091279443
2037-SGXHH,38,94.65,0.2950452995376866
3178-FESZO,1,100.25,0.8058648628277705
0365-GXEZS,18,78.2,0.3421920732224304
0082-OQIQY,29,94.2,0.35126256881056006
6087-MVHJH,16,88.45,0.4538718557006161
4603-JANFB,1,69.85,0.8350517799206628
3018-TFTSU,12,81.7,0.4883231827119536
3606-SBKRY,31,50.05,0.1476021152574392
4806-KEXQR,4,79.9,0.6365342358227122
0667-NSRGI,48,69.55,0.13098376370470852
7083-YNSKY,15,25.4,0.12796256733944958
6893-ODYYE,50,90.1,0.1761453710124941
8242-JSVBO,7,44.65,0.25054181008784376
2479-BRAMR,41,83.75,0.2549182429103527
9541-ZPSEA,68,80.35,0.08365974934715587
2665-NPTGL,26,98.1,0.3849047528928589
1139-WUOAH,57,53.35,0.09891085169568009
4693-VWVBO,3,19.55,0.20426356245124033
7434-SHXLS,1,20.9,0.4470171761949143
6937-GCDGQ,19,48.95,0.18497302027176551
0988-JRWWP,3,54.2,0.46543439512116946
5075-JSDKI,59,24.45,0.03693704191789257
